id,product_url,keyword,sort,img,title,price,seller,category,description,ai_info,ai_review,created_at,updated_at
11,https://www.kurly.com/goods/5090388?collectionCode=ranking123,식품,11,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6adf930f-ec7f-48bb-9014-aafe3c81f9bb.jpg,[고래사어묵] 김치 우동 전골,8980,-,국반찬메인요리,"속을 뜨끈하게 데워 줄 음식으로 우동 한 그릇만한 것이 없지요. 고래사어묵은 김치볶음 양념을 더해 칼칼한 국물까지 제대로 즐길 수 있는 김치 우동 전골을 선보입니다. 탱글탱글한 우동면은 물론이고, 고래사어묵의 부드러운 어묵들까지 고루 알차게 담았어요. 모든 재료들을 냄비에 담고 팔팔 끓여 주기만 하면 완성이니 더없이 간편하답니다. 2인에 알맞은 양으로 담은 상품이니, 든든한 한끼 또는 야식으로도 추천할게요.",,,,
12,https://www.kurly.com/goods/1001191650?collectionCode=ranking123,식품,12,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d31752a7-db21-4cfd-94c8-b369946707e7.jpg,[2개 사면 33%][제일맞게컬리] 현미곤약 주먹밥 3종 (택1),5980,-,간식과자떡,곤약과 찰현미로 밥을 지어 톡톡 터지면서도 부드러운 식감으로 빚은 주먹밥이에요. 오븐에서 한 차례 노릇하게 구워내 바삭한 겉면과 고소한 풍미까지 한껏 끌어올렸어요.,,,,
13,https://www.kurly.com/goods/5062316?collectionCode=ranking123,식품,13,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1606281917375l0.jpg,[귤로장생] 타이벡 감귤 2.5kg (로얄과),15900,-,과일견과쌀,"따뜻한 이불 속에 폭 파묻혀 먹는 감귤의 맛, 그 행복을 더 달콤하게 즐겨보세요. 컬리는 제주농협의 통합 브랜드, 귤로장생이 선보이는 타이벡 감귤을 준비했습니다. '타이벡'은 품종이 아닌 재배 방식을 뜻하는데요. 흙 위에 타이벡 소재의 비닐을 깔아 땅의 수분을 조절하고, 나무 아래 쪽에 달린 감귤까지 빛을 골고루 받을 수 있도록 하는 농법이에요. 일반 재배 방식보다 훨씬 손이 많이 가지만, 덕분에 감귤 하나하나의 맛은 더욱 달콤해진답니다. 넉넉한 양으로 박스에 담아 준비했으니, 정성으로 길러낸 귤을 걱정 없이 누려보세요.",,,,
14,https://www.kurly.com/goods/1000608637?collectionCode=ranking123,식품,14,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f864b361-85da-4482-aec8-909397caac4e.jpg,치밥하기 좋은 순살 바베큐치킨,13419,-,국반찬메인요리,"흰 쌀밥과 최고의 궁합을 자랑하는 매콤달콤 양념 치킨, 배달음식으로 자주 즐기던 그 맛을 한층 편하게 만나보세요. 한 입 크기의 촉촉한 닭다리살에 떡과 고추 고명까지 빠짐 없이 담았답니다. 신라면 정도의 맵기로 완성했으니, 그 맛을 한층 부담 없이 즐겨보세요.",,,,
15,https://www.kurly.com/goods/5131915?collectionCode=ranking123,식품,15,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/23a32590-9613-4fe4-b563-f2d5d9a59b25.jpg,[KF365] 훈제오리 300g ~,6990,-,정육가공육달걀,"매일 부담 없이 먹을 수 있는 밥반찬을 고민하셨다면, 컬리가 소개하는 훈제오리를 만나보세요. 신선한 국내산 오리만 엄선해 은은한 훈연을 입혔어요. 야들야들한 식감에 감칠맛이 배어 살짝만 구워도 풍미가 일품이지요. 한 번에 먹기 딱 좋은 양을 담아 두 팩으로 나누어 포장했으니, 간편하게 즐겨보세요. 간단한 밥반찬이나 도시락 반찬은 물론, 샐러드의 토핑이나 월남쌈의 속재료 등 활용법이 무궁무진하답니다.",,,,
16,https://www.kurly.com/goods/5135831?collectionCode=ranking123,식품,16,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5179199a-0890-4ae6-b1bb-eb2c88c9b0f6.jpg,[온더고] 간편 미식 덮밥 도시락 4종 (택1),5539,-,간편식밀키트샐러드,"도시락 하나를 먹더라도 제대로 된 한 끼를 먹고 싶은 마음은 누구나 같을 거예요. 간편함은 그대로, 맛과 풍성함은 가득한 온더고의 도시락 4종을 만나보세요. 든든한 소고기 비빔밥부터 모짜렐라 치즈를 아낌없이 넣은 매콤불닭&치즈, 매콤한 맛을 살린 중화풍 해물잡채덮밥까지. 다채롭고 이색적인 메뉴들로 구성했어요. 전자레인지에 살짝 데우기만 하면 되니, 언제 어디서든 간편하게 근사한 한 끼를 즐겨보세요.",,,,
17,https://www.kurly.com/goods/5162187?collectionCode=ranking123,식품,17,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8dd666fa-0c9e-4181-a369-bbccce87fb4a.jpg,[KF365] 새콤달콤 제주 감귤 1.5kg,10900,-,과일견과쌀,"손쉽게 즐길 수 있는 과일로 귤만 한 것이 없죠. 이번에는 제주의 따스한 햇살을 받고 자라, 새콤달콤한 맛과 향을 뽐내는 감귤을 가져왔어요. 껍질을 벗겨 입에 넣으면 달달한 과즙은 물론, 톡톡 터지는 탱글한 과육까지 만끽할 수 있을 거예요. 남길 부담이 적은 양으로 보내 드리니, 산뜻한 감귤의 맛을 가볍게 누려 보세요.",,,,
18,https://www.kurly.com/goods/1000572062?collectionCode=ranking123,식품,18,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/1e143634-65e2-40e9-bbc8-8580f1b0e084.jpg,[사리원] 소불고기 전골,11925,-,국반찬메인요리,"4대에 이은 전통의 맛, 사리원의 소불고기 전골을 소개할게요. 매장의 대표 메뉴답게 푸짐한 구성이 특징인데요. 소고기와 비법 양념은 물론이고요. 표고와 팽이버섯이 쫄깃한 식감을 책임지고, 양념을 한껏 빨아들인 당면이 든든함을 더한답니다. ",,,,
19,https://www.kurly.com/goods/1000088626?collectionCode=ranking123',식품,19,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/fe13821c-60a1-4c99-bdc7-c360ec445ea0.jpeg,[사미헌] 우거지 갈비탕,8420,-,국반찬메인요리,"부산 서면문화로 거리를 오랜 시간 묵묵히 지키고 있는 한결같은 맛집이 있어요. 바로, 부산의 대표 한식당 사미헌인데요. 이번에는 컬리에서 꾸준한 사랑을 받는 사미헌의 갈비탕을 얼큰하게 끓여 선보입니다. 소고기 육수에 칼칼한 양념을 풀어 넣어 깊고 진한 국물 맛을 내고요. 구수한 우거지와 살코기가 두툼하게 붙은 갈비를 아낌 없이 넣었어요. 국물이 쏙 배어들어 야들해진 우거지와 갈비를 한 입 맛보면, 속이 확 풀리는 얼큰한 감칠맛에 감탄이 절로 나온답니다. 따끈한 밥 한 공기만 준비해 든든한 한 끼로 마련해 보세요.",,,,
20,https://www.kurly.com/goods/1000765126?collectionCode=ranking123,식품,20,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8ac2fba2-1973-485d-b6cb-e5804f9eb1b4.jpg,[제일맞게컬리] 육즙+왕교자 만두 1.01kg,8682,-,국반찬메인요리,CJ제일제당과 컬리가 함께 기획한 제일맞게컬리 육즙+왕교자를 만나 보세요. 한 입 베어물면 입안 가득 퍼지는 촉촉한 육즙이 특징인데요. 국내산 돼지고기를 식감을 살려 굵게 썰고 아낌없이 채워 넣은 것이 비법이랍니다. 쌀가루를 더한 만두피 덕에 구워도 쪄도 맛있으니 취향에 따라 조리해 보세요.,,,,
21,https://www.kurly.com/goods/1000420040?collectionCode=kurlyonlysalemd,식품,21,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7a011680-610b-4940-8d83-d2bb9e5b5f41.jpg,[KF365] 양념 칼집 목살구이1kg (냉동),14500,-,정육가공육달걀,"컬리가 KF365를 통해 선보이는 양념 칼집 목살구이를 만나보세요. 신선한 돼지고기 목심에 촘촘하게 칼집을 낸 후, 짭조름한 간장 양념에 푹 재워 완성했어요. 양파와 마늘, 배 등의 재료를 듬뿍 넣은 양념이라, 그 감칠맛의 여운이 제법 길답니다. 양념이 암갈색이 될 때까지 충분히 구워내면, 야들야들하면서도 달짝지근한 목살 구이를 맛볼 수 있죠. 온 가족이 함께 즐기기 좋은 1kg 용량으로 보내드려요. 냉장고에 구비해두고 마땅한 반찬이 떠오르지 않는 순간, 언제든지 꺼내 즐겨보세요.",,,,
22,https://www.kurly.com/goods/1000166206?collectionCode=kurlyonlysalemd,식품,22,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d53d208b-a180-4599-b960-7af513f3af1f.jpg, 99치킨 콤보 (윙&봉),8910,-,정육가공육달걀,"99치킨은 담백한 맛부터 푸짐한 양까지 그 시절 옛날 통닭을 그대로 빼닮았는데요. 거창한 양념이나 두꺼운 튀김옷 없이도 맛있는 99치킨을 더욱 간편하게 즐겨 보세요. 두 마리 99치킨의 인기에 힘입어, 이번에는 닭의 윙&봉 부위를 담은 치킨 콤보를 준비했어요. 부드럽고 쫄깃한 인기 부위만 아쉬움 없이 맛볼 수 있어 만족스럽고요. 알맞은 크기 덕에 손에 쥐고 먹기에도 편리하답니다. 넉넉한 용량으로 준비했으니, 에어프라이어로 노릇하게 조리해 가장 맛있는 타이밍에 즐겨 보세요.",,,,
23,https://www.kurly.com/goods/1000568226?collectionCode=kurlyonlysalemd,식품,23,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/53e04b88-cffd-467c-a44f-952990cf7e52.jpg,[어굼터] 순살 고등어구이 2종 (택1),4050,-,수산해산건어물,"집에서 생선구이를 구울 때 나는 냄새와 걱정 없이, 전자레인지 2분 조리만으로 즐길 수 있는 어굼터 순살 고등어구이예요. 수작업으로 잔가시까지 제거한 덕분에 발라내는 번거로움까지 덜 수 있죠. 녹차 가루로 잡내까지 깔끔하게 잡은 제품이라 더욱 만족스러울 거예요.",,,,
24,https://www.kurly.com/goods/1000185200?collectionCode=kurlyonlysalemd,식품,24,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3df368c8-e124-4d06-a9e9-af4c10d01b53.jpeg?v=0531,[압구정주꾸미] 주꾸미 볶음 2종 (택1),7700,-,국반찬메인요리,매콤 달콤한 양념을 흠뻑 입은 탱탱한 주꾸미 볶음 하나면 밥 한 공기쯤은 금세 비워낼 수 있죠. 압구정주꾸미는 매콤한 감칠맛을 제대로 살린 주꾸미 볶음을 선보입니다. 양념에 고추장과 고춧가루를 함께 사용해 텁텁함 없이 깔끔한 맛을 내고요. 국내산 다진 마늘을 아낌없이 넣어 알싸함까지 더했답니다. 오롯이 주꾸미와 양념만 담았으니 취향에 따라 야채나 떡 등을 추가해 달달 볶아 주세요. 남은 양념에 볶음밥을 완성해도 별미랍니다.,,,,
25,https://www.kurly.com/goods/5034409?collectionCode=kurlyonlysalemd,식품,25,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1644835957605l0.jpg,[LOTS OF LOVE] 한끼든든 시원한 황태국밥 (리뉴얼),4800,-,국반찬메인요리,"얼큰하고 진한 국물도 맛있지만 담백하고 자극적이지 않은 국물이 당기는 날이 있어요. 컬리는 국물만 챙겨 먹어도 속이 스르르 풀어지는 황태국밥을 준비했어요. 컬리의 깐깐함과 요리연구가 최주영 대표의 노하우로 만들어진 LOTS OF LOVE의 황태국밥이에요. 밥과 육수를 함께 달달 볶는 방식으로 만들어 밥알에 육수가 스며들어 있어요. 물만 부어 끓여주면 간단하게 황태국밥이 완성되지요. 별도로 밥을 준비할 필요가 없어 편리해요. 황태뿐만 아니라 콩나물, 무, 대파 등을 아낌없이 넣어 시원하고 담백한 맛을 냈어요. 따로 식사를 챙길 시간이 없을 때 LOTS OF LOVE의 황태국밥을 준비해 보세요. 든든한 한 끼 식사가 될 거예요.",,,,
26,https://www.kurly.com/goods/1000930043?collectionCode=kurlyonlysalemd,식품,26,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/1fe6b715-b684-4c14-9348-1e4a8ec2c60d.jpg,[KF365] 에어프라이어용 생선까스,10500,-,국반찬메인요리,"바삭한 튀김 옷과 촉촉한 살코기의 조화가 매력적인 생선까스, 에어프라이어로 간편하게 조리해 보세요. 가시까지 깔끔하게 제거한 명태살에 습식 빵가루를 입혀 튀겨냈어요. 상큼한 락교가 더해진 타르타르소스까지 담아 보내드리니 함께 곁들여 즐겨보세요.",,,,
27,https://www.kurly.com/goods/1000336071?collectionCode=kurlyonlysalemd,식품,27,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c493268d-1b4c-4ba1-b655-086f0d4cf882.jpg,[KF365] 춘천식 닭갈비 (냉동) 1.2kg (300g*4ea),16900,-,국반찬메인요리,"언제 먹어도 만족스러운 우리집 메인 요리, KF365로 만나보세요. 이번에는 잡내 없이 부드러운 닭다리살을 엄선해 만든 춘천식 닭갈비를 보여드려요. 고춧가루를 베이스로 한 자체 레시피로 깔끔하게 양념해, 호불호 없는 대중적인 맛을 구현했답니다. 오래 두고 드실 수 있도록 1.2kg 대용량을 냉동해 보내 드릴게요. 꽤 넉넉한 양이지만 300g씩 4팩으로 나눠 담았으니, 혼자 사는 분들도 부담 없이 장바구니에 담아보세요. ",,,,
28,https://www.kurly.com/goods/1000765126?collectionCode=kurlyonlysalemd,식품,28,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8ac2fba2-1973-485d-b6cb-e5804f9eb1b4.jpg,[제일맞게컬리] 육즙+왕교자 만두 1.01kg,8682,-,국반찬메인요리,CJ제일제당과 컬리가 함께 기획한 제일맞게컬리 육즙+왕교자를 만나 보세요. 한 입 베어물면 입안 가득 퍼지는 촉촉한 육즙이 특징인데요. 국내산 돼지고기를 식감을 살려 굵게 썰고 아낌없이 채워 넣은 것이 비법이랍니다. 쌀가루를 더한 만두피 덕에 구워도 쪄도 맛있으니 취향에 따라 조리해 보세요.,,,,
29,https://www.kurly.com/goods/1000078041?collectionCode=kurlyonlysalemd,식품,29,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/65958d6e-65dc-43d4-9ced-dde1c027166d.jpg,두 마리 99치킨 (에어프라이어용),8910,-,국반찬메인요리,치킨 한 마리를 마음 놓고 사 먹기 쉽지 않은 고물가 시대에 살고 있습니다. 부담 없이 자주 치킨을 드실 수 있도록 컬리가 가격과 맛을 모두 잡은 ‘두 마리 99치킨’을 기획했어요. 두꺼운 튀김옷 대신 얇은 반죽을 입은 옛날 치킨의 매력은 겉은 바삭하고 속은 촉촉하다는 점인데요. 옥수수 전분을 국내산 닭에 얇게 묻혀 바삭바삭한 식감을 잘 살렸어요. 간도 적당하게 배어 있는 옛날 치킨을 가족이나 친구와 함께 모여 오손도손 즐겨 보세요.,,,,
30,https://www.kurly.com/goods/1000300922?collectionCode=kurlyonlysalemd,식품,30,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c056cd29-7df6-4b60-97c5-ea360da4707f.jpg?v=0418,[압구정낙지] 낙지 볶음 2종 (택1),7300,-,국반찬메인요리,"컬리에서 많은 사랑을 받고 있는 압구정주꾸미가 이번에는 낙지볶음으로 찾아왔어요. 원재료 수입부터 가공, 소스 제조까지 컬리에서 하나하나 꼼꼼히 따져 완성한 제품이랍니다. 신선함을 잃지 않은 낙지 중 가장 튼실한 몸집으로만 꼼꼼히 선별했죠. 양념에는 고춧가루와 고추장을 함께 사용해 텁텁함 없이 깔끔한 맛을 내요. 하얀 소면을 함께 곁들여 먹은 후, 남은 양념에 밥과 김가루를 넣어 볶아 보세요. 매콤달콤한 그 맛에 마지막 한 수저까지 탐내게 될 거예요.",,,,
31,https://www.kurly.com/goods/1000261454?collectionCode=jangboginew,식품,31,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/09a0f576-c2cc-4d00-8ed4-c7d36c7b6967.jpg,[조선호텔] 떡갈비 345g,9306,-,국반찬메인요리,"조선호텔의 노하우가 깃든 떡갈비로 가정에서도 품격 있는 요리를 차려 보세요. 돼지고기 갈비살과 뒷다리살, 소 지방을 적절히 배합해 고소한 육향과 씹는 맛을 오롯이 살렸고요. 부추와 양파로 담백함을 더한 뒤 달짝지근하게 양념해 입에 착 감기는 감칠맛도 일품이에요. 밥 반찬부터 명절 상차림까지 두루 활용할 수 있어 챙겨 두면 무척이나 요긴하답니다. 두툼하게 빚은 떡갈비와 짭조름한 소스를 3개씩 보내드리니, 입맛 없는 날 간편하게 꺼내 보세요.",,,,
32,https://www.kurly.com/goods/5081090?collectionCode=jangboginew,식품,32,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/78ebd69e-1cc6-482c-b056-70f5da3f0022.jpg,[KF365] 양념 소불고기 2종 (택1),12990,-,정육가공육달걀,"호불호 없는 메인 요리를 꼽자면 양념 소불고기가 빠지지 않을 거예요. 달짝지근한 양념이 고루 밴 야들한 소불고기는 온 가족 밥반찬으로 딱 좋은 식재료인데요. 육가공 전문 브랜드, 견우푸드와 손 잡고 질 좋은 소고기에 너무 짜거나 달지 않은 은근한 감칠맛을 입혀 완성했답니다. 냉장고에 구비해두고 마땅한 반찬이 떠오르지 않는 순간, 언제든지 꺼내 즐겨보세요. 명절 음식으로 활용하기에도 제격일 거에요.",,,,
33,https://www.kurly.com/goods/1000120319?collectionCode=jangboginew,식품,33,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8bb1a803-92c6-4f13-b39c-5a942c339fe3.jpg,[KF365] 한돈 급냉 삼겹살 600g~ (냉동) ,12000,-,정육가공육달걀,"맛 좋은 우리 한돈을 부담 없이 즐겨보세요. 컬리는 구이용으로 먹기 좋게 손질한 급냉 삼겹살을 준비했어요. 너무 두껍지도, 얇지도 않은 두께라 해동 없이 그대로 구워 즐길 수 있고요. 삼겹살 특유의 육즙과 씹는 재미도 오롯이 느낄 수 있답니다. 냉동실에 든든히 챙겨 보세요.",,,,
34,https://www.kurly.com/goods/1000444603?collectionCode=jangboginew,식품,34,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f195b407-c724-4cd9-8fca-aa49d8437082.jpg,[고메공방] 계란빵 2종 (5개입) (택1),11250,-,베이커리,"입으로 후후 불어 맛보던 계란빵의 달달함과 고소함, 고메공방이 선보이는 계란빵으로 간편하게 즐겨보세요. 액상 계란이 아닌 진짜 계란을 한 알 한 알 깨서 넣은 덕에, 그 고소함이 더욱 짙어요. 계란 본연의 맛이 담긴 오리지널과 짭조름한 풍미가 매력적인 햄치즈를 준비했답니다. 한 개씩 개별 포장되어 있으니, 출출할 때마다 하나씩 꺼내 즐겨보세요. ",,,,
